File,Detection start,Detection end,Common name,Latin name,Confidence,Label,Comment,Call count,File offset,Start (s),Latitude,Longitude,Place,Model
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_122000.WAV,2025-04-16 09:20:57.000,2025-04-16 09:21:00.000,Guaracava-De-Barriga-Amarela,Elaenia flavogaster,0.5860448479652405,,,,00:00:57,57,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_125000.WAV,2025-04-16 09:50:03.000,2025-04-16 09:50:06.000,Periquito-De-Encontro-Amarelo,Brotogeris chiriri,0.7197820544242859,,,,00:00:03,3,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_125000.WAV,2025-04-16 09:50:06.000,2025-04-16 09:50:09.000,Periquito-De-Encontro-Amarelo,Brotogeris chiriri,0.8567110896110535,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_130000.WAV,2025-04-16 10:00:48.000,2025-04-16 10:00:51.000,Frango-D'Água,Rallus aquaticus,0.5568534135818481,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_130000.WAV,2025-04-16 10:00:51.000,2025-04-16 10:00:54.000,Frango-D'Água,Rallus aquaticus,0.9513922333717346,,,,00:00:51,51,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_130000.WAV,2025-04-16 10:00:54.000,2025-04-16 10:00:57.000,Tordo-Pinto,Turdus philomelos,0.9367262721061707,,,,00:00:54,54,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_131000.WAV,2025-04-16 10:10:42.000,2025-04-16 10:10:45.000,Bem-Te-Vi,Pitangus sulphuratus,0.5836675763130188,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_132000.WAV,2025-04-16 10:20:03.000,2025-04-16 10:20:06.000,Franga-D'Água-Malhada,Porzana porzana,0.635646641254425,,,,00:00:03,3,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_133000.WAV,2025-04-16 10:30:48.000,2025-04-16 10:30:51.000,Cigarrinha-Ruiva,Locustella luscinioides,0.7671339511871338,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-21dias\20250416_133000.WAV,2025-04-16 10:30:51.000,2025-04-16 10:30:54.000,Franga-D'Água-Malhada,Porzana porzana,0.6327086687088013,,,,00:00:51,51,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
