File,Detection start,Detection end,Common name,Latin name,Confidence,Label,Comment,Call count,File offset,Start (s),Latitude,Longitude,Place,Model
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_140000.WAV,2025-05-21 11:00:48.000,2025-05-21 11:00:51.000,Slender Meadow Katydid,Conocephalus fasciatus,0.47959020733833313,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_141000.WAV,2025-05-21 11:10:00.000,2025-05-21 11:10:03.000,Abetouro,Botaurus stellaris,0.4670364558696747,,,,00:00:00,0,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_141000.WAV,2025-05-21 11:10:51.000,2025-05-21 11:10:54.000,Abetouro,Botaurus stellaris,0.7258285284042358,,,,00:00:51,51,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_142000.WAV,2025-05-21 11:20:30.000,2025-05-21 11:20:33.000,Abetouro,Botaurus stellaris,0.5269598960876465,,,,00:00:30,30,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_142000.WAV,2025-05-21 11:20:45.000,2025-05-21 11:20:48.000,Slender Meadow Katydid,Conocephalus fasciatus,0.4895709156990051,,,,00:00:45,45,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_144000.WAV,2025-05-21 11:40:42.000,2025-05-21 11:40:45.000,Abetouro,Botaurus stellaris,0.4590491056442261,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_144000.WAV,2025-05-21 11:40:57.000,2025-05-21 11:41:00.000,Abetouro,Botaurus stellaris,0.4518558084964752,,,,00:00:57,57,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_150000.WAV,2025-05-21 12:00:03.000,2025-05-21 12:00:06.000,Abetouro,Botaurus stellaris,0.4795319736003876,,,,00:00:03,3,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_152000.WAV,2025-05-21 12:20:18.000,2025-05-21 12:20:21.000,Galinhola,Scolopax rusticola,0.7169927954673767,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_152000.WAV,2025-05-21 12:20:36.000,2025-05-21 12:20:39.000,Abetouro,Botaurus stellaris,0.4705912470817566,,,,00:00:36,36,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_153000.WAV,2025-05-21 12:30:21.000,2025-05-21 12:30:24.000,Tawny Owl,Strix aluco,0.8490936160087585,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_155000.WAV,2025-05-21 12:50:48.000,2025-05-21 12:50:51.000,Abetouro,Botaurus stellaris,0.8223968744277954,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_160000.WAV,2025-05-21 13:00:54.000,2025-05-21 13:00:57.000,Abetouro,Botaurus stellaris,0.5412493348121643,,,,00:00:54,54,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_161000.WAV,2025-05-21 13:10:27.000,2025-05-21 13:10:30.000,Abetouro,Botaurus stellaris,0.5673480033874512,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_161000.WAV,2025-05-21 13:10:33.000,2025-05-21 13:10:36.000,Abetouro,Botaurus stellaris,0.6652003526687622,,,,00:00:33,33,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_161000.WAV,2025-05-21 13:10:36.000,2025-05-21 13:10:39.000,Abetouro,Botaurus stellaris,0.5035338997840881,,,,00:00:36,36,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_161000.WAV,2025-05-21 13:10:42.000,2025-05-21 13:10:45.000,Abetouro,Botaurus stellaris,0.804426908493042,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_162000.WAV,2025-05-21 13:20:54.000,2025-05-21 13:20:57.000,Abetouro,Botaurus stellaris,0.8305315971374512,,,,00:00:54,54,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_163000.WAV,2025-05-21 13:30:18.000,2025-05-21 13:30:21.000,Slender Meadow Katydid,Conocephalus fasciatus,0.6669811010360718,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_164000.WAV,2025-05-21 13:40:00.000,2025-05-21 13:40:03.000,Abetouro,Botaurus stellaris,0.9463813900947571,,,,00:00:00,0,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_164000.WAV,2025-05-21 13:40:12.000,2025-05-21 13:40:15.000,Slender Meadow Katydid,Conocephalus fasciatus,0.734021008014679,,,,00:00:12,12,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_164000.WAV,2025-05-21 13:40:18.000,2025-05-21 13:40:21.000,Clicker Round-Winged Katydid,Amblycorypha alexanderi,0.47853708267211914,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_164000.WAV,2025-05-21 13:40:27.000,2025-05-21 13:40:30.000,Slender Meadow Katydid,Conocephalus fasciatus,0.5262353420257568,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_171000.WAV,2025-05-21 14:10:36.000,2025-05-21 14:10:39.000,Clicker Round-Winged Katydid,Amblycorypha alexanderi,0.5202019214630127,,,,00:00:36,36,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_172000.WAV,2025-05-21 14:20:12.000,2025-05-21 14:20:15.000,Slender Meadow Katydid,Conocephalus fasciatus,0.5198739171028137,,,,00:00:12,12,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
