File,Detection start,Detection end,Common name,Latin name,Confidence,Label,Comment,Call count,File offset,Start (s),Latitude,Longitude,Place,Model
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_151000.WAV,2025-05-10 12:10:39.000,2025-05-10 12:10:42.000,Abetouro,Botaurus stellaris,0.5079221129417419,,,,00:00:39,39,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_153000.WAV,2025-05-10 12:30:30.000,2025-05-10 12:30:33.000,Sooty Grouse,Dendragapus fuliginosus,0.8902876973152161,,,,00:00:30,30,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_153000.WAV,2025-05-10 12:30:33.000,2025-05-10 12:30:36.000,Abetouro,Botaurus stellaris,0.6365876197814941,,,,00:00:33,33,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_153000.WAV,2025-05-10 12:30:48.000,2025-05-10 12:30:51.000,Sooty Grouse,Dendragapus fuliginosus,0.48963218927383423,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_153000.WAV,2025-05-10 12:30:54.000,2025-05-10 12:30:57.000,Sooty Grouse,Dendragapus fuliginosus,0.7303690910339355,,,,00:00:54,54,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_154000.WAV,2025-05-10 12:40:27.000,2025-05-10 12:40:30.000,Tordo-Americano,Turdus migratorius,0.45856723189353943,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_154000.WAV,2025-05-10 12:40:30.000,2025-05-10 12:40:33.000,Franga-D'Água-Malhada,Porzana porzana,0.5527105927467346,,,,00:00:30,30,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_154000.WAV,2025-05-10 12:40:48.000,2025-05-10 12:40:51.000,Franga-D'Água-Malhada,Porzana porzana,0.6154005527496338,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_155000.WAV,2025-05-10 12:50:00.000,2025-05-10 12:50:03.000,Tucanuçu,Ramphastos toco,0.49866557121276855,,,,00:00:00,0,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_155000.WAV,2025-05-10 12:50:45.000,2025-05-10 12:50:48.000,Franga-D'Água-Malhada,Porzana porzana,0.5393983125686646,,,,00:00:45,45,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_161000.WAV,2025-05-10 13:10:00.000,2025-05-10 13:10:03.000,Franga-D'Água-Malhada,Porzana porzana,0.6068387031555176,,,,00:00:00,0,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_162000.WAV,2025-05-10 13:20:51.000,2025-05-10 13:20:54.000,Franga-D'Água-Malhada,Porzana porzana,0.6500780582427979,,,,00:00:51,51,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_163001.WAV,2025-05-10 13:30:07.000,2025-05-10 13:30:10.000,Franga-D'Água-Malhada,Porzana porzana,0.5583144426345825,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_163001.WAV,2025-05-10 13:30:46.000,2025-05-10 13:30:49.000,Abetouro,Botaurus stellaris,0.860628604888916,,,,00:00:45,45,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_163001.WAV,2025-05-10 13:30:58.000,2025-05-10 13:31:01.000,Franga-D'Água-Malhada,Porzana porzana,0.7079517245292664,,,,00:00:57,57,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_164000.WAV,2025-05-10 13:40:30.000,2025-05-10 13:40:33.000,Franga-D'Água-Malhada,Porzana porzana,0.567766547203064,,,,00:00:30,30,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_165000.WAV,2025-05-10 13:50:15.000,2025-05-10 13:50:18.000,Milheirinha-Europeia,Serinus serinus,0.47676411271095276,,,,00:00:15,15,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_170000.WAV,2025-05-10 14:00:09.000,2025-05-10 14:00:12.000,Broad-Tailed Hummingbird,Selasphorus platycercus,0.5165819525718689,,,,00:00:09,9,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_172000.WAV,2025-05-10 14:20:21.000,2025-05-10 14:20:24.000,Franga-D'Água-Malhada,Porzana porzana,0.4710397720336914,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_174000.WAV,2025-05-10 14:40:39.000,2025-05-10 14:40:42.000,Abetouro,Botaurus stellaris,0.6349548101425171,,,,00:00:39,39,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_175000.WAV,2025-05-10 14:50:15.000,2025-05-10 14:50:18.000,Andorinhão-Preto,Apus apus,0.891833484172821,,,,00:00:15,15,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_175000.WAV,2025-05-10 14:50:36.000,2025-05-10 14:50:39.000,Franga-D'Água-Malhada,Porzana porzana,0.47514063119888306,,,,00:00:36,36,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_180000.WAV,2025-05-10 15:00:09.000,2025-05-10 15:00:12.000,Franga-D'Água-Malhada,Porzana porzana,0.5585651397705078,,,,00:00:09,9,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_181000.WAV,2025-05-10 15:10:45.000,2025-05-10 15:10:48.000,Franga-D'Água-Malhada,Porzana porzana,0.6824972033500671,,,,00:00:45,45,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_183000.WAV,2025-05-10 15:30:06.000,2025-05-10 15:30:09.000,Franga-D'Água-Malhada,Porzana porzana,0.5025123357772827,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_191000.WAV,2025-05-10 16:10:09.000,2025-05-10 16:10:12.000,Franga-D'Água-Malhada,Porzana porzana,0.45999252796173096,,,,00:00:09,9,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_191000.WAV,2025-05-10 16:10:42.000,2025-05-10 16:10:45.000,Franga-D'Água-Malhada,Porzana porzana,0.4708716571331024,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_192000.WAV,2025-05-10 16:20:57.000,2025-05-10 16:21:00.000,Franga-D'Água-Malhada,Porzana porzana,0.45898106694221497,,,,00:00:57,57,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_194000.WAV,2025-05-10 16:40:06.000,2025-05-10 16:40:09.000,Franga-D'Água-Malhada,Porzana porzana,0.4940793216228485,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_194000.WAV,2025-05-10 16:40:27.000,2025-05-10 16:40:30.000,Neinei,Megarynchus pitangua,0.6015157699584961,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_195000.WAV,2025-05-10 16:50:09.000,2025-05-10 16:50:12.000,Franga-D'Água-Malhada,Porzana porzana,0.5323442220687866,,,,00:00:09,9,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_195000.WAV,2025-05-10 16:50:21.000,2025-05-10 16:50:24.000,Abetouro,Botaurus stellaris,0.8049220442771912,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_195000.WAV,2025-05-10 16:50:27.000,2025-05-10 16:50:30.000,Franga-D'Água-Malhada,Porzana porzana,0.5309593677520752,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_200000.WAV,2025-05-10 17:00:03.000,2025-05-10 17:00:06.000,Bem-Te-Vi,Pitangus sulphuratus,0.642017662525177,,,,00:00:03,3,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_201000.WAV,2025-05-10 17:10:12.000,2025-05-10 17:10:15.000,Bem-Te-Vi,Pitangus sulphuratus,0.6750683784484863,,,,00:00:12,12,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_201000.WAV,2025-05-10 17:10:18.000,2025-05-10 17:10:21.000,Bem-Te-Vi,Pitangus sulphuratus,0.7114638090133667,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_201000.WAV,2025-05-10 17:10:48.000,2025-05-10 17:10:51.000,Bem-Te-Vi,Pitangus sulphuratus,0.5027780532836914,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_202000.WAV,2025-05-10 17:20:27.000,2025-05-10 17:20:30.000,Bem-Te-Vi,Pitangus sulphuratus,0.6651899814605713,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_202000.WAV,2025-05-10 17:20:51.000,2025-05-10 17:20:54.000,Bem-Te-Vi,Pitangus sulphuratus,0.5776607990264893,,,,00:00:51,51,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_205000.WAV,2025-05-10 17:50:24.000,2025-05-10 17:50:27.000,Noitibó-Cinzento,Caprimulgus europaeus,0.4805546998977661,,,,00:00:24,24,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_184000.WAV,2025-05-10 18:40:21.000,2025-05-10 18:40:24.000,Western Tanager,Piranga ludoviciana,0.9107363224029541,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_222000.WAV,2025-05-10 19:20:03.000,2025-05-10 19:20:06.000,Petinha-Das-Árvores,Anthus trivialis,0.6568293571472168,,,,00:00:03,3,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250510_224000.WAV,2025-05-10 19:40:18.000,2025-05-10 19:40:21.000,Caneleiro-Preto,Pachyramphus polychopterus,0.5481420159339905,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
